race_id,track,track_overtaking_difficulty,track_avg_speed,driver_name,team,driver_skill,car_performance,weather,grid_position,tire_strategy,pit_stops,had_incident,safety_car,finishing_position,won,podium,points_finish,points_earned
249,Miami,55,76,Gasly,Alpine,83,80,wet,8,hard,2,False,False,10,0,0,1,1
249,Miami,55,76,Alonso,AstonMartin,89,85,wet,12,mixed,3,False,False,11,0,0,0,0
249,Miami,55,76,Russell,Mercedes,87,90,wet,15,mixed,1,False,False,12,0,0,0,0
249,Miami,55,76,Sargeant,Williams,77,75,wet,6,medium,2,False,False,13,0,0,0,0
249,Miami,55,76,Stroll,AstonMartin,82,85,wet,18,mixed,2,False,False,14,0,0,0,0
249,Miami,55,76,Magnussen,Haas,80,74,wet,13,mixed,2,False,True,15,0,0,0,0
249,Miami,55,76,Tsunoda,AlphaTauri,81,77,wet,15,mixed,2,False,False,16,0,0,0,0
249,Miami,55,76,Hulkenberg,Haas,82,74,wet,16,mixed,2,False,False,17,0,0,0,0
249,Miami,55,76,DeVries,Alpine,78,80,wet,18,soft,2,False,False,18,0,0,0,0
249,Miami,55,76,Zhou,AlfaRomeo,79,76,wet,18,medium,2,False,False,19,0,0,0,0
249,Miami,55,76,Albon,Williams,83,75,wet,18,soft,2,False,False,20,0,0,0,0
250,Silverstone,45,82,Hamilton,Mercedes,94,90,dry,1,mixed,2,False,False,1,1,1,1,25
250,Silverstone,45,82,Verstappen,RedBull,95,95,dry,4,medium,2,False,False,2,0,1,1,18
250,Silverstone,45,82,Leclerc,Ferrari,92,92,dry,5,medium,2,False,False,3,0,1,1,15
250,Silverstone,45,82,Alonso,AstonMartin,89,85,dry,2,soft,2,False,False,4,0,0,1,12
250,Silverstone,45,82,Russell,Mercedes,87,90,dry,7,soft,1,False,False,5,0,0,1,10
250,Silverstone,45,82,Perez,RedBull,87,95,dry,10,medium,2,False,False,6,0,0,1,8
250,Silverstone,45,82,Piastri,McLaren,85,88,dry,6,hard,1,False,False,7,0,0,1,6
250,Silverstone,45,82,Norris,McLaren,90,88,dry,13,mixed,2,False,False,8,0,0,1,4
250,Silverstone,45,82,Bottas,AlfaRomeo,85,76,dry,9,soft,2,False,True,9,0,0,1,2
250,Silverstone,45,82,Gasly,Alpine,83,80,dry,9,medium,1,False,False,10,0,0,1,1
250,Silverstone,45,82,Stroll,AstonMartin,82,85,dry,14,soft,2,False,False,11,0,0,0,0
250,Silverstone,45,82,Ricciardo,AlphaTauri,84,77,dry,13,soft,3,False,False,12,0,0,0,0
250,Silverstone,45,82,Tsunoda,AlphaTauri,81,77,dry,15,mixed,2,False,False,13,0,0,0,0
250,Silverstone,45,82,Hulkenberg,Haas,82,74,dry,18,soft,2,False,False,14,0,0,0,0
250,Silverstone,45,82,DeVries,Alpine,78,80,dry,19,soft,1,False,False,15,0,0,0,0
250,Silverstone,45,82,Sargeant,Williams,77,75,dry,16,hard,2,False,False,16,0,0,0,0
250,Silverstone,45,82,Zhou,AlfaRomeo,79,76,dry,20,mixed,1,False,False,17,0,0,0,0
250,Silverstone,45,82,Magnussen,Haas,80,74,dry,20,soft,2,False,False,18,0,0,0,0
250,Silverstone,45,82,Sainz,Ferrari,88,92,dry,4,hard,2,True,False,19,0,0,0,0
250,Silverstone,45,82,Albon,Williams,83,75,dry,6,medium,2,True,False,20,0,0,0,0
251,Silverstone,45,82,Hamilton,Mercedes,94,90,dry,1,mixed,2,False,True,1,1,1,1,25
251,Silverstone,45,82,Verstappen,RedBull,95,95,dry,2,mixed,2,False,False,2,0,1,1,18
251,Silverstone,45,82,Sainz,Ferrari,88,92,dry,4,medium,2,False,False,3,0,1,1,15
251,Silverstone,45,82,Perez,RedBull,87,95,dry,5,hard,2,False,False,4,0,0,1,12
251,Silverstone,45,82,Leclerc,Ferrari,92,92,dry,7,mixed,3,False,False,5,0,0,1,10
251,Silverstone,45,82,Alonso,AstonMartin,89,85,dry,4,mixed,2,False,False,6,0,0,1,8
251,Silverstone,45,82,Norris,McLaren,90,88,dry,7,medium,2,False,False,7,0,0,1,6
251,Silverstone,45,82,Stroll,AstonMartin,82,85,dry,6,medium,2,False,False,8,0,0,1,4
251,Silverstone,45,82,Bottas,AlfaRomeo,85,76,dry,6,soft,2,False,False,9,0,0,1,2
251,Silverstone,45,82,Gasly,Alpine,83,80,dry,15,mixed,3,False,False,10,0,0,1,1
251,Silverstone,45,82,Magnussen,Haas,80,74,dry,10,medium,1,False,True,11,0,0,0,0
251,Silverstone,45,82,Zhou,AlfaRomeo,79,76,dry,13,hard,2,False,False,12,0,0,0,0
251,Silverstone,45,82,Albon,Williams,83,75,dry,15,soft,2,False,False,13,0,0,0,0
251,Silverstone,45,82,Hulkenberg,Haas,82,74,dry,14,mixed,2,False,False,14,0,0,0,0
251,Silverstone,45,82,Sargeant,Williams,77,75,dry,12,mixed,3,False,False,15,0,0,0,0
251,Silverstone,45,82,Ricciardo,AlphaTauri,84,77,dry,19,medium,1,False,False,16,0,0,0,0
251,Silverstone,45,82,DeVries,Alpine,78,80,dry,19,hard,2,False,False,17,0,0,0,0
251,Silverstone,45,82,Tsunoda,AlphaTauri,81,77,dry,19,mixed,3,False,False,18,0,0,0,0
251,Silverstone,45,82,Russell,Mercedes,87,90,dry,10,hard,3,True,False,19,0,0,0,0
251,Silverstone,45,82,Piastri,McLaren,85,88,dry,17,mixed,2,True,False,20,0,0,0,0
252,Jeddah,65,88,Verstappen,RedBull,95,95,mixed,1,hard,1,False,False,1,1,1,1,25
252,Jeddah,65,88,Perez,RedBull,87,95,mixed,4,soft,2,False,False,2,0,1,1,18
252,Jeddah,65,88,Norris,McLaren,90,88,mixed,5,medium,2,False,False,3,0,1,1,15
252,Jeddah,65,88,Piastri,McLaren,85,88,mixed,3,soft,1,False,True,4,0,0,1,12
252,Jeddah,65,88,Sainz,Ferrari,88,92,mixed,10,mixed,2,False,False,5,0,0,1,10
252,Jeddah,65,88,Russell,Mercedes,87,90,mixed,10,mixed,2,False,False,6,0,0,1,8
252,Jeddah,65,88,Alonso,AstonMartin,89,85,mixed,13,soft,2,False,False,7,0,0,1,6
252,Jeddah,65,88,Leclerc,Ferrari,92,92,mixed,19,mixed,1,False,False,8,0,0,1,4
252,Jeddah,65,88,Stroll,AstonMartin,82,85,mixed,8,medium,1,False,False,9,0,0,1,2
252,Jeddah,65,88,DeVries,Alpine,78,80,mixed,7,mixed,2,False,False,10,0,0,1,1
252,Jeddah,65,88,Tsunoda,AlphaTauri,81,77,mixed,7,hard,3,False,False,11,0,0,0,0
252,Jeddah,65,88,Gasly,Alpine,83,80,mixed,14,medium,3,False,False,12,0,0,0,0
252,Jeddah,65,88,Ricciardo,AlphaTauri,84,77,mixed,15,hard,2,False,False,13,0,0,0,0
252,Jeddah,65,88,Hulkenberg,Haas,82,74,mixed,11,soft,2,False,True,14,0,0,0,0
252,Jeddah,65,88,Bottas,AlfaRomeo,85,76,mixed,18,medium,2,False,True,15,0,0,0,0
252,Jeddah,65,88,Zhou,AlfaRomeo,79,76,mixed,18,hard,3,False,False,16,0,0,0,0
252,Jeddah,65,88,Albon,Williams,83,75,mixed,18,soft,2,False,False,17,0,0,0,0
252,Jeddah,65,88,Magnussen,Haas,80,74,mixed,17,medium,2,False,False,18,0,0,0,0
252,Jeddah,65,88,Sargeant,Williams,77,75,mixed,19,soft,1,False,False,19,0,0,0,0
252,Jeddah,65,88,Hamilton,Mercedes,94,90,mixed,9,mixed,2,True,False,20,0,0,0,0
253,Barcelona,60,78,Hamilton,Mercedes,94,90,dry,1,hard,2,False,False,1,1,1,1,25
253,Barcelona,60,78,Norris,McLaren,90,88,dry,1,hard,2,False,False,2,0,1,1,18
253,Barcelona,60,78,Sainz,Ferrari,88,92,dry,2,medium,2,False,False,3,0,1,1,15
253,Barcelona,60,78,Leclerc,Ferrari,92,92,dry,5,medium,2,False,False,4,0,0,1,12
253,Barcelona,60,78,Verstappen,RedBull,95,95,dry,9,soft,3,False,False,5,0,0,1,10
253,Barcelona,60,78,Perez,RedBull,87,95,dry,7,medium,2,False,True,6,0,0,1,8
253,Barcelona,60,78,Alonso,AstonMartin,89,85,dry,5,soft,1,False,False,7,0,0,1,6
253,Barcelona,60,78,Piastri,McLaren,85,88,dry,7,hard,1,False,True,8,0,0,1,4
253,Barcelona,60,78,Russell,Mercedes,87,90,dry,13,soft,2,False,True,9,0,0,1,2
253,Barcelona,60,78,Tsunoda,AlphaTauri,81,77,dry,1,medium,2,False,False,10,0,0,1,1
253,Barcelona,60,78,Gasly,Alpine,83,80,dry,12,medium,2,False,False,11,0,0,0,0
253,Barcelona,60,78,Albon,Williams,83,75,dry,9,mixed,3,False,False,12,0,0,0,0
253,Barcelona,60,78,Magnussen,Haas,80,74,dry,12,hard,3,False,False,13,0,0,0,0
253,Barcelona,60,78,Stroll,AstonMartin,82,85,dry,15,soft,2,False,False,14,0,0,0,0
253,Barcelona,60,78,Zhou,AlfaRomeo,79,76,dry,13,medium,2,False,False,15,0,0,0,0
253,Barcelona,60,78,Hulkenberg,Haas,82,74,dry,16,medium,1,False,False,16,0,0,0,0
253,Barcelona,60,78,DeVries,Alpine,78,80,dry,14,mixed,2,False,False,17,0,0,0,0
253,Barcelona,60,78,Ricciardo,AlphaTauri,84,77,dry,20,hard,3,False,False,18,0,0,0,0
253,Barcelona,60,78,Sargeant,Williams,77,75,dry,20,medium,2,False,False,19,0,0,0,0
253,Barcelona,60,78,Bottas,AlfaRomeo,85,76,dry,20,hard,3,True,False,20,0,0,0,0
254,COTA,48,79,Verstappen,RedBull,95,95,dry,2,medium,2,False,False,1,1,1,1,25
254,COTA,48,79,Leclerc,Ferrari,92,92,dry,1,soft,2,False,True,2,0,1,1,18
254,COTA,48,79,Russell,Mercedes,87,90,dry,3,soft,2,False,False,3,0,1,1,15
254,COTA,48,79,Norris,McLaren,90,88,dry,6,medium,1,False,False,4,0,0,1,12
254,COTA,48,79,Sainz,Ferrari,88,92,dry,10,hard,2,False,False,5,0,0,1,10
254,COTA,48,79,Perez,RedBull,87,95,dry,11,soft,3,False,False,6,0,0,1,8
254,COTA,48,79,Alonso,AstonMartin,89,85,dry,8,hard,2,False,False,7,0,0,1,6
254,COTA,48,79,Piastri,McLaren,85,88,dry,8,hard,1,False,True,8,0,0,1,4
254,COTA,48,79,Stroll,AstonMartin,82,85,dry,9,soft,1,False,False,9,0,0,1,2
254,COTA,48,79,Hulkenberg,Haas,82,74,dry,8,soft,1,False,False,10,0,0,1,1
254,COTA,48,79,Albon,Williams,83,75,dry,11,hard,2,False,False,11,0,0,0,0
254,COTA,48,79,Gasly,Alpine,83,80,dry,14,soft,3,False,False,12,0,0,0,0
254,COTA,48,79,Bottas,AlfaRomeo,85,76,dry,14,hard,1,False,False,13,0,0,0,0
254,COTA,48,79,Zhou,AlfaRomeo,79,76,dry,13,medium,2,False,True,14,0,0,0,0
254,COTA,48,79,Magnussen,Haas,80,74,dry,14,soft,2,False,False,15,0,0,0,0
254,COTA,48,79,Ricciardo,AlphaTauri,84,77,dry,20,medium,2,False,False,16,0,0,0,0
254,COTA,48,79,Tsunoda,AlphaTauri,81,77,dry,20,medium,1,False,False,17,0,0,0,0
254,COTA,48,79,Sargeant,Williams,77,75,dry,17,soft,2,False,True,18,0,0,0,0
254,COTA,48,79,DeVries,Alpine,78,80,dry,20,mixed,2,False,False,19,0,0,0,0
254,COTA,48,79,Hamilton,Mercedes,94,90,dry,5,medium,3,True,False,20,0,0,0,0
255,Bahrain,55,75,Sainz,Ferrari,88,92,mixed,1,medium,2,False,False,1,1,1,1,25
255,Bahrain,55,75,Perez,RedBull,87,95,mixed,1,medium,2,False,False,2,0,1,1,18
255,Bahrain,55,75,Verstappen,RedBull,95,95,mixed,4,medium,3,False,False,3,0,1,1,15
255,Bahrain,55,75,Leclerc,Ferrari,92,92,mixed,5,hard,2,False,False,4,0,0,1,12
255,Bahrain,55,75,Hamilton,Mercedes,94,90,mixed,7,hard,2,False,False,5,0,0,1,10
255,Bahrain,55,75,Alonso,AstonMartin,89,85,mixed,5,soft,3,False,False,6,0,0,1,8
255,Bahrain,55,75,Norris,McLaren,90,88,mixed,6,medium,2,False,True,7,0,0,1,6
255,Bahrain,55,75,Piastri,McLaren,85,88,mixed,4,hard,3,False,False,8,0,0,1,4
255,Bahrain,55,75,Stroll,AstonMartin,82,85,mixed,9,soft,2,False,False,9,0,0,1,2
255,Bahrain,55,75,Gasly,Alpine,83,80,mixed,10,soft,2,False,False,10,0,0,1,1
255,Bahrain,55,75,Albon,Williams,83,75,mixed,13,hard,2,False,False,11,0,0,0,0
255,Bahrain,55,75,Russell,Mercedes,87,90,mixed,17,mixed,2,False,False,12,0,0,0,0
255,Bahrain,55,75,Tsunoda,AlphaTauri,81,77,mixed,10,mixed,2,False,False,13,0,0,0,0
255,Bahrain,55,75,Hulkenberg,Haas,82,74,mixed,16,medium,1,False,False,14,0,0,0,0
255,Bahrain,55,75,Ricciardo,AlphaTauri,84,77,mixed,18,medium,3,False,False,15,0,0,0,0
255,Bahrain,55,75,Zhou,AlfaRomeo,79,76,mixed,13,hard,2,False,False,16,0,0,0,0
255,Bahrain,55,75,Bottas,AlfaRomeo,85,76,mixed,16,soft,2,False,False,17,0,0,0,0
255,Bahrain,55,75,Sargeant,Williams,77,75,mixed,17,mixed,2,False,False,18,0,0,0,0
255,Bahrain,55,75,Magnussen,Haas,80,74,mixed,20,soft,3,False,False,19,0,0,0,0
255,Bahrain,55,75,DeVries,Alpine,78,80,mixed,13,mixed,2,True,False,20,0,0,0,0
256,Monaco,95,60,Verstappen,RedBull,95,95,dry,1,hard,1,False,False,1,1,1,1,25
256,Monaco,95,60,Perez,RedBull,87,95,dry,3,hard,2,False,False,2,0,1,1,18
256,Monaco,95,60,Leclerc,Ferrari,92,92,dry,7,hard,2,False,False,3,0,1,1,15
256,Monaco,95,60,Russell,Mercedes,87,90,dry,5,hard,2,False,False,4,0,0,1,12
256,Monaco,95,60,Hamilton,Mercedes,94,90,dry,6,hard,3,False,False,5,0,0,1,10
256,Monaco,95,60,Norris,McLaren,90,88,dry,7,mixed,2,False,False,6,0,0,1,8
256,Monaco,95,60,Piastri,McLaren,85,88,dry,8,medium,2,False,True,7,0,0,1,6
256,Monaco,95,60,DeVries,Alpine,78,80,dry,4,soft,2,False,False,8,0,0,1,4
256,Monaco,95,60,Bottas,AlfaRomeo,85,76,dry,4,mixed,2,False,False,9,0,0,1,2
256,Monaco,95,60,Sainz,Ferrari,88,92,dry,14,hard,2,False,False,10,0,0,1,1
256,Monaco,95,60,Alonso,AstonMartin,89,85,dry,13,medium,2,False,False,11,0,0,0,0
256,Monaco,95,60,Gasly,Alpine,83,80,dry,11,mixed,3,False,False,12,0,0,0,0
256,Monaco,95,60,Ricciardo,AlphaTauri,84,77,dry,10,medium,2,False,False,13,0,0,0,0
256,Monaco,95,60,Zhou,AlfaRomeo,79,76,dry,9,hard,3,False,False,14,0,0,0,0
256,Monaco,95,60,Albon,Williams,83,75,dry,10,mixed,2,False,False,15,0,0,0,0
256,Monaco,95,60,Stroll,AstonMartin,82,85,dry,16,mixed,3,False,False,16,0,0,0,0
256,Monaco,95,60,Tsunoda,AlphaTauri,81,77,dry,16,medium,2,False,False,17,0,0,0,0
256,Monaco,95,60,Hulkenberg,Haas,82,74,dry,17,medium,2,False,True,18,0,0,0,0
256,Monaco,95,60,Sargeant,Williams,77,75,dry,20,mixed,2,False,False,19,0,0,0,0
256,Monaco,95,60,Magnussen,Haas,80,74,dry,19,soft,1,True,False,20,0,0,0,0
257,Baku,60,80,Hamilton,Mercedes,94,90,mixed,1,medium,1,False,False,1,1,1,1,25
257,Baku,60,80,Leclerc,Ferrari,92,92,mixed,3,hard,2,False,False,2,0,1,1,18
257,Baku,60,80,Verstappen,RedBull,95,95,mixed,7,medium,2,False,False,3,0,1,1,15
257,Baku,60,80,Sainz,Ferrari,88,92,mixed,4,hard,2,False,False,4,0,0,1,12
257,Baku,60,80,Perez,RedBull,87,95,mixed,9,mixed,1,False,True,5,0,0,1,10
257,Baku,60,80,Norris,McLaren,90,88,mixed,8,hard,2,False,False,6,0,0,1,8
257,Baku,60,80,Piastri,McLaren,85,88,mixed,6,soft,2,False,False,7,0,0,1,6
257,Baku,60,80,Stroll,AstonMartin,82,85,mixed,6,medium,1,False,False,8,0,0,1,4
257,Baku,60,80,Alonso,AstonMartin,89,85,mixed,11,medium,3,False,False,9,0,0,1,2
257,Baku,60,80,Russell,Mercedes,87,90,mixed,13,soft,2,False,False,10,0,0,1,1
257,Baku,60,80,Albon,Williams,83,75,mixed,5,mixed,3,False,False,11,0,0,0,0
257,Baku,60,80,Tsunoda,AlphaTauri,81,77,mixed,11,hard,3,False,True,12,0,0,0,0
257,Baku,60,80,DeVries,Alpine,78,80,mixed,12,mixed,3,False,False,13,0,0,0,0
257,Baku,60,80,Gasly,Alpine,83,80,mixed,15,hard,3,False,False,14,0,0,0,0
257,Baku,60,80,Bottas,AlfaRomeo,85,76,mixed,15,hard,3,False,False,15,0,0,0,0
257,Baku,60,80,Hulkenberg,Haas,82,74,mixed,17,hard,2,False,False,16,0,0,0,0
257,Baku,60,80,Ricciardo,AlphaTauri,84,77,mixed,17,mixed,2,False,False,17,0,0,0,0
257,Baku,60,80,Magnussen,Haas,80,74,mixed,14,medium,2,False,False,18,0,0,0,0
257,Baku,60,80,Sargeant,Williams,77,75,mixed,18,hard,1,False,True,19,0,0,0,0
257,Baku,60,80,Zhou,AlfaRomeo,79,76,mixed,20,mixed,2,False,True,20,0,0,0,0
258,Baku,60,80,Hamilton,Mercedes,94,90,wet,1,hard,2,False,False,1,1,1,1,25
258,Baku,60,80,Leclerc,Ferrari,92,92,wet,2,mixed,2,False,False,2,0,1,1,18
258,Baku,60,80,Perez,RedBull,87,95,wet,3,medium,3,False,False,3,0,1,1,15
258,Baku,60,80,Russell,Mercedes,87,90,wet,4,soft,2,False,False,4,0,0,1,12
258,Baku,60,80,Verstappen,RedBull,95,95,wet,13,mixed,2,False,False,5,0,0,1,10
258,Baku,60,80,Alonso,AstonMartin,89,85,wet,8,mixed,3,False,True,6,0,0,1,8
258,Baku,60,80,Piastri,McLaren,85,88,wet,11,soft,2,False,False,7,0,0,1,6
258,Baku,60,80,Ricciardo,AlphaTauri,84,77,wet,4,soft,1,False,False,8,0,0,1,4
258,Baku,60,80,Sainz,Ferrari,88,92,wet,13,hard,2,False,False,9,0,0,1,2
258,Baku,60,80,Gasly,Alpine,83,80,wet,13,soft,2,False,False,10,0,0,1,1
258,Baku,60,80,Bottas,AlfaRomeo,85,76,wet,14,mixed,2,False,False,11,0,0,0,0
258,Baku,60,80,Albon,Williams,83,75,wet,15,mixed,2,False,False,12,0,0,0,0
258,Baku,60,80,Sargeant,Williams,77,75,wet,11,mixed,2,False,False,13,0,0,0,0
258,Baku,60,80,Hulkenberg,Haas,82,74,wet,15,hard,2,False,False,14,0,0,0,0
258,Baku,60,80,DeVries,Alpine,78,80,wet,18,hard,1,False,True,15,0,0,0,0
258,Baku,60,80,Magnussen,Haas,80,74,wet,19,medium,2,False,True,16,0,0,0,0
258,Baku,60,80,Tsunoda,AlphaTauri,81,77,wet,20,hard,3,False,False,17,0,0,0,0
258,Baku,60,80,Zhou,AlfaRomeo,79,76,wet,20,medium,2,False,False,18,0,0,0,0
258,Baku,60,80,Norris,McLaren,90,88,wet,4,soft,3,True,False,19,0,0,0,0
258,Baku,60,80,Stroll,AstonMartin,82,85,wet,7,hard,3,True,False,20,0,0,0,0
259,Jeddah,65,88,Hamilton,Mercedes,94,90,dry,1,medium,2,False,False,1,1,1,1,25
259,Jeddah,65,88,Verstappen,RedBull,95,95,dry,3,medium,1,False,False,2,0,1,1,18
259,Jeddah,65,88,Leclerc,Ferrari,92,92,dry,5,hard,1,False,False,3,0,1,1,15
259,Jeddah,65,88,Perez,RedBull,87,95,dry,3,medium,3,False,False,4,0,0,1,12
259,Jeddah,65,88,Alonso,AstonMartin,89,85,dry,2,soft,1,False,False,5,0,0,1,10
259,Jeddah,65,88,Russell,Mercedes,87,90,dry,7,mixed,2,False,False,6,0,0,1,8
259,Jeddah,65,88,Piastri,McLaren,85,88,dry,9,medium,3,False,False,7,0,0,1,6
259,Jeddah,65,88,Sainz,Ferrari,88,92,dry,11,hard,1,False,True,8,0,0,1,4
259,Jeddah,65,88,Norris,McLaren,90,88,dry,13,mixed,2,False,True,9,0,0,1,2
259,Jeddah,65,88,Hulkenberg,Haas,82,74,dry,6,mixed,2,False,False,10,0,0,1,1
259,Jeddah,65,88,Gasly,Alpine,83,80,dry,10,hard,2,False,False,11,0,0,0,0
259,Jeddah,65,88,Bottas,AlfaRomeo,85,76,dry,12,hard,2,False,False,12,0,0,0,0
259,Jeddah,65,88,Ricciardo,AlphaTauri,84,77,dry,14,hard,2,False,False,13,0,0,0,0
259,Jeddah,65,88,Magnussen,Haas,80,74,dry,11,medium,3,False,False,14,0,0,0,0
259,Jeddah,65,88,Stroll,AstonMartin,82,85,dry,19,hard,3,False,False,15,0,0,0,0
259,Jeddah,65,88,Tsunoda,AlphaTauri,81,77,dry,15,hard,2,False,False,16,0,0,0,0
259,Jeddah,65,88,Albon,Williams,83,75,dry,15,soft,2,False,False,17,0,0,0,0
259,Jeddah,65,88,Zhou,AlfaRomeo,79,76,dry,16,medium,3,False,False,18,0,0,0,0
259,Jeddah,65,88,DeVries,Alpine,78,80,dry,18,medium,2,False,False,19,0,0,0,0
259,Jeddah,65,88,Sargeant,Williams,77,75,dry,20,medium,2,False,True,20,0,0,0,0
260,RedBullRing,50,83,Sainz,Ferrari,88,92,dry,1,soft,3,False,True,1,1,1,1,25
260,RedBullRing,50,83,Hamilton,Mercedes,94,90,dry,2,soft,2,False,False,2,0,1,1,18
260,RedBullRing,50,83,Norris,McLaren,90,88,dry,2,hard,1,False,False,3,0,1,1,15
260,RedBullRing,50,83,Verstappen,RedBull,95,95,dry,8,hard,2,False,False,4,0,0,1,12
260,RedBullRing,50,83,Leclerc,Ferrari,92,92,dry,5,hard,1,False,True,5,0,0,1,10
260,RedBullRing,50,83,Russell,Mercedes,87,90,dry,6,hard,2,False,False,6,0,0,1,8
260,RedBullRing,50,83,Perez,RedBull,87,95,dry,9,mixed,2,False,False,7,0,0,1,6
260,RedBullRing,50,83,Alonso,AstonMartin,89,85,dry,9,hard,2,False,False,8,0,0,1,4
260,RedBullRing,50,83,Tsunoda,AlphaTauri,81,77,dry,4,soft,1,False,False,9,0,0,1,2
260,RedBullRing,50,83,Ricciardo,AlphaTauri,84,77,dry,9,soft,3,False,False,10,0,0,1,1
260,RedBullRing,50,83,Stroll,AstonMartin,82,85,dry,12,hard,1,False,False,11,0,0,0,0
260,RedBullRing,50,83,Piastri,McLaren,85,88,dry,13,soft,2,False,False,12,0,0,0,0
260,RedBullRing,50,83,Hulkenberg,Haas,82,74,dry,13,soft,1,False,False,13,0,0,0,0
260,RedBullRing,50,83,Zhou,AlfaRomeo,79,76,dry,15,mixed,2,False,False,14,0,0,0,0
260,RedBullRing,50,83,Albon,Williams,83,75,dry,18,soft,3,False,False,15,0,0,0,0
260,RedBullRing,50,83,Bottas,AlfaRomeo,85,76,dry,20,soft,1,False,False,16,0,0,0,0
260,RedBullRing,50,83,DeVries,Alpine,78,80,dry,17,mixed,3,False,False,17,0,0,0,0
260,RedBullRing,50,83,Magnussen,Haas,80,74,dry,19,medium,1,False,False,18,0,0,0,0
260,RedBullRing,50,83,Sargeant,Williams,77,75,dry,18,soft,2,False,False,19,0,0,0,0
260,RedBullRing,50,83,Gasly,Alpine,83,80,dry,14,hard,2,True,False,20,0,0,0,0
261,COTA,48,79,Perez,RedBull,87,95,dry,2,hard,2,False,False,1,1,1,1,25
261,COTA,48,79,Verstappen,RedBull,95,95,dry,6,soft,3,False,False,2,0,1,1,18
261,COTA,48,79,Russell,Mercedes,87,90,dry,1,soft,2,False,False,3,0,1,1,15
261,COTA,48,79,Leclerc,Ferrari,92,92,dry,3,mixed,1,False,True,4,0,0,1,12
261,COTA,48,79,Norris,McLaren,90,88,dry,5,hard,2,False,False,5,0,0,1,10
261,COTA,48,79,Hamilton,Mercedes,94,90,dry,7,hard,3,False,False,6,0,0,1,8
261,COTA,48,79,Sainz,Ferrari,88,92,dry,9,soft,2,False,False,7,0,0,1,6
261,COTA,48,79,Alonso,AstonMartin,89,85,dry,10,mixed,1,False,False,8,0,0,1,4
261,COTA,48,79,Bottas,AlfaRomeo,85,76,dry,7,medium,2,False,False,9,0,0,1,2
261,COTA,48,79,Ricciardo,AlphaTauri,84,77,dry,8,soft,2,False,False,10,0,0,1,1
261,COTA,48,79,Piastri,McLaren,85,88,dry,14,hard,1,False,False,11,0,0,0,0
261,COTA,48,79,Tsunoda,AlphaTauri,81,77,dry,8,soft,1,False,False,12,0,0,0,0
261,COTA,48,79,Gasly,Alpine,83,80,dry,13,mixed,2,False,False,13,0,0,0,0
261,COTA,48,79,DeVries,Alpine,78,80,dry,11,soft,2,False,False,14,0,0,0,0
261,COTA,48,79,Albon,Williams,83,75,dry,15,soft,2,False,False,15,0,0,0,0
261,COTA,48,79,Stroll,AstonMartin,82,85,dry,18,hard,2,False,False,16,0,0,0,0
261,COTA,48,79,Zhou,AlfaRomeo,79,76,dry,16,hard,2,False,False,17,0,0,0,0
261,COTA,48,79,Hulkenberg,Haas,82,74,dry,16,soft,1,False,False,18,0,0,0,0
261,COTA,48,79,Magnussen,Haas,80,74,dry,19,mixed,2,False,False,19,0,0,0,0
261,COTA,48,79,Sargeant,Williams,77,75,dry,20,mixed,2,False,False,20,0,0,0,0
262,Interlagos,45,77,Hamilton,Mercedes,94,90,mixed,1,hard,2,False,False,1,1,1,1,25
262,Interlagos,45,77,Verstappen,RedBull,95,95,mixed,3,hard,3,False,False,2,0,1,1,18
262,Interlagos,45,77,Leclerc,Ferrari,92,92,mixed,6,hard,2,False,False,3,0,1,1,15
262,Interlagos,45,77,Sainz,Ferrari,88,92,mixed,6,hard,2,False,False,4,0,0,1,12
262,Interlagos,45,77,Russell,Mercedes,87,90,mixed,6,hard,2,False,True,5,0,0,1,10
262,Interlagos,45,77,Norris,McLaren,90,88,mixed,7,hard,2,False,False,6,0,0,1,8
262,Interlagos,45,77,Perez,RedBull,87,95,mixed,11,hard,3,False,False,7,0,0,1,6
262,Interlagos,45,77,Piastri,McLaren,85,88,mixed,8,hard,3,False,False,8,0,0,1,4
262,Interlagos,45,77,Gasly,Alpine,83,80,mixed,9,medium,2,False,False,9,0,0,1,2
262,Interlagos,45,77,DeVries,Alpine,78,80,mixed,8,medium,1,False,False,10,0,0,1,1
262,Interlagos,45,77,Bottas,AlfaRomeo,85,76,mixed,11,medium,2,False,False,11,0,0,0,0
262,Interlagos,45,77,Stroll,AstonMartin,82,85,mixed,13,medium,3,False,False,12,0,0,0,0
262,Interlagos,45,77,Hulkenberg,Haas,82,74,mixed,12,mixed,3,False,False,13,0,0,0,0
262,Interlagos,45,77,Ricciardo,AlphaTauri,84,77,mixed,17,hard,2,False,False,14,0,0,0,0
262,Interlagos,45,77,Zhou,AlfaRomeo,79,76,mixed,15,soft,2,False,False,15,0,0,0,0
262,Interlagos,45,77,Sargeant,Williams,77,75,mixed,17,mixed,2,False,False,16,0,0,0,0
262,Interlagos,45,77,Tsunoda,AlphaTauri,81,77,mixed,20,soft,2,False,False,17,0,0,0,0
262,Interlagos,45,77,Magnussen,Haas,80,74,mixed,19,medium,2,False,False,18,0,0,0,0
262,Interlagos,45,77,Alonso,AstonMartin,89,85,mixed,1,soft,2,True,False,19,0,0,0,0
262,Interlagos,45,77,Albon,Williams,83,75,mixed,16,medium,2,True,False,20,0,0,0,0
